timestamp,speed,engine_rpm,gear,throttle_pct,brake_pressure,drs_active,driver_id,season,grand_prix
0 days 00:00:32.933000,115.0,8502.0,3,0.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:33.173000,116.0,8702.0,3,20.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:33.201000,116.23333333333333,8723.35,3,23.266666666666666,False,1,10,2019,Australian Grand Prix
0 days 00:00:33.413000,118.0,8885.0,3,48.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:33.501000,119.47280453045384,9060.263739124008,3,49.104603397840386,False,1,10,2019,Australian Grand Prix
0 days 00:00:33.652000,122.0,9361.0,3,51.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:33.801000,126.44776267676401,9685.686675403773,3,58.412937794606684,False,1,10,2019,Australian Grand Prix
0 days 00:00:33.853000,128.0,9799.0,3,61.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:34.093000,133.0,10052.0,3,73.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:34.101000,133.23333333333332,10066.466666666667,3,73.23333333333333,False,1,10,2019,Australian Grand Prix
0 days 00:00:34.333000,140.0,10486.0,3,80.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:34.401000,143.6987477412534,10775.640400045844,3,81.42259528509747,False,1,10,2019,Australian Grand Prix
0 days 00:00:34.572000,153.0,11504.0,3,85.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:34.701000,156.7625056,12000.6507392,3,93.062512,False,1,10,2019,Australian Grand Prix
0 days 00:00:34.812000,160.0,12428.0,3,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:35.001000,168.6625088,11120.748672,3,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:35.052000,171.0,10768.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:35.253000,180.0,11235.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:35.301000,181.6,11317.8,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:35.493000,188.0,11649.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:35.601000,191.85714285714286,11700.3,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:35.773000,198.0,11782.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:35.901000,201.2,10886.0,4,62.13333333333333,False,1,10,2019,Australian Grand Prix
0 days 00:00:36.013000,204.0,10102.0,5,29.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:36.201000,196.16666666666666,9832.533333333333,5,6.283333333333335,True,1,10,2019,Australian Grand Prix
0 days 00:00:36.253000,194.0,9758.0,5,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:36.492000,186.0,10799.0,5,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:36.501000,185.68656077701658,10788.611728609692,5,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:36.693000,179.0,10567.0,4,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:36.801000,177.2,10601.2,4,3.15,True,1,10,2019,Australian Grand Prix
0 days 00:00:36.933000,175.0,10643.0,4,7.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:37.101000,172.2,10559.0,4,23.8,False,1,10,2019,Australian Grand Prix
0 days 00:00:37.173000,171.0,10523.0,4,31.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:37.402000,172.9083328,10678.5291232,4,56.7624928,False,1,10,2019,Australian Grand Prix
0 days 00:00:37.413000,173.0,10686.0,4,58.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:37.653000,177.0,11006.0,4,62.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:37.702000,177.4083328,11019.6791488,4,63.4291648,False,1,10,2019,Australian Grand Prix
0 days 00:00:37.893000,179.0,11073.0,4,69.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:38.002000,180.94642742857144,11268.032028342857,4,76.00713874285714,False,1,10,2019,Australian Grand Prix
0 days 00:00:38.173000,184.0,11574.0,4,87.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:38.302000,188.8374976,11776.099899733334,4,93.98749653333333,False,1,10,2019,Australian Grand Prix
0 days 00:00:38.413000,193.0,11950.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:38.602000,196.93749866666667,11334.962708266667,4,96.85000106666666,False,1,10,2019,Australian Grand Prix
0 days 00:00:38.653000,198.0,11169.0,4,96.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:38.893000,206.0,10719.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:38.901000,206.1,10725.533333333333,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:39.133000,209.0,10915.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:39.201000,211.26666666666668,11104.833333333334,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:39.373000,217.0,11585.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:39.501000,218.6,11561.533333333333,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:39.613000,220.0,11541.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:39.801000,224.6766184044954,11895.487675060753,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:39.814000,225.0,11920.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:40.054000,235.0,11443.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:40.101000,235.9832646739375,11354.506179345626,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:40.293000,240.0,10993.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:40.401000,242.25941604103716,11083.376641641486,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:40.532000,245.0,11193.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:40.701000,249.2250048,11336.6501632,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:40.772000,251.0,11397.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:41.001000,253.8625024,11563.979306666666,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:41.012000,254.0,11572.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:41.213000,257.0,11544.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:41.301000,257.73333333333335,11636.766666666666,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:41.453000,259.0,11797.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:41.601000,260.23333333333335,11696.483333333334,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:41.693000,261.0,11634.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:41.901000,255.77823848293636,11293.715207804686,6,12.970641382272573,False,1,10,2019,Australian Grand Prix
0 days 00:00:41.932000,255.0,11243.0,6,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:42.201000,244.46975056871136,10853.38077104232,6,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:42.213000,244.0,10836.0,6,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:42.452000,224.0,9913.0,6,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:42.501000,221.80596364803472,9882.771054706256,6,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:42.653000,215.0,9789.0,6,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:42.801000,207.6,10098.566666666668,6,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:42.893000,203.0,10291.0,5,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:43.101000,193.46666666666667,11102.2,5,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:43.133000,192.0,11227.0,4,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:43.373000,174.0,10517.0,4,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:43.401000,172.48333333333332,10620.483333333334,4,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:43.613000,161.0,11404.0,4,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:43.701000,154.4,10998.466666666667,4,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:43.853000,143.0,10298.0,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:43.902000,140.7447710083516,10118.606784755242,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:44.092000,132.0,9423.0,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:44.202000,130.35820861305447,9438.323386278158,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:44.293000,129.0,9451.0,3,0.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:44.502000,127.25833386666666,9393.5250176,3,10.4499968,False,1,10,2019,Australian Grand Prix
0 days 00:00:44.533000,127.0,9385.0,3,12.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:44.773000,126.0,9219.0,3,0.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:44.802000,125.75833386666666,9182.870913066667,3,0.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:45.013000,124.0,8920.0,3,0.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:45.102000,122.671642323309,8973.577092959871,3,5.313430706764007,False,1,10,2019,Australian Grand Prix
0 days 00:00:45.214000,121.0,9041.0,3,12.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:45.402000,121.78661066802057,9383.96225125697,3,38.744762712699526,False,1,10,2019,Australian Grand Prix
0 days 00:00:45.453000,122.0,9477.0,3,46.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:45.693000,126.0,9424.0,3,51.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:45.702000,126.14999893333334,9447.887330133333,3,51.749994666666666,False,1,10,2019,Australian Grand Prix
0 days 00:00:45.933000,130.0,10061.0,3,71.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:46.001000,132.83333333333334,10243.183333333332,3,74.11666666666666,False,1,10,2019,Australian Grand Prix
0 days 00:00:46.173000,140.0,10704.0,3,82.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:46.301000,144.8,11118.933333333332,3,89.46666666666667,False,1,10,2019,Australian Grand Prix
0 days 00:00:46.413000,149.0,11482.0,3,96.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:46.601000,157.41791312809175,12045.064855901248,3,99.74129472359633,False,1,10,2019,Australian Grand Prix
0 days 00:00:46.614000,158.0,12084.0,3,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:46.854000,170.0,11245.0,3,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:46.901000,171.179917608725,11134.874356519002,3,97.83681771733751,False,1,10,2019,Australian Grand Prix
0 days 00:00:47.093000,176.0,10685.0,4,89.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:47.201000,179.15,11093.6,4,93.95,False,1,10,2019,Australian Grand Prix
0 days 00:00:47.333000,183.0,11593.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:47.501000,190.02929434989338,11840.431161116247,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:47.572000,193.0,11945.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:47.773000,199.0,12447.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:47.801000,199.7,12283.666666666666,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:48.013000,205.0,11047.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:48.101000,207.93333333333334,11081.1,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:48.253000,213.0,11140.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:48.401000,216.7,11372.483333333334,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:48.493000,219.0,11517.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:48.701000,224.22176151706364,11610.991707307146,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:48.732000,225.0,11625.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:48.972000,232.0,11955.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:49.001000,232.57711769747962,12025.119800243772,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:49.173000,236.0,12441.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:49.301000,237.06666666666666,11698.066666666668,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:49.413000,238.0,11048.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:49.601000,242.7,11088.733333333334,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:49.653000,244.0,11100.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:49.893000,248.0,11263.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:49.901000,248.1,11268.433333333332,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:50.133000,251.0,11426.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:50.201000,252.13807622807798,11482.619292346879,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:50.372000,255.0,11625.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:50.402000,255.29850845117602,11653.507557087309,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:50.573000,257.0,11816.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:50.702000,258.07499946666667,11468.775172266667,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:50.813000,259.0,11170.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:51.002000,261.0249993142857,10750.825141942858,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:51.093000,262.0,10549.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:51.302000,262.87083306666665,10690.945789866666,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:51.333000,263.0,10712.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:51.573000,266.0,10759.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:51.602000,266.12083306666665,10768.06248,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:51.813000,267.0,10834.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:51.902000,267.44278589223035,10807.875632358411,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:52.014000,268.0,10775.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:52.202000,268.78661066802056,10797.811709372596,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:52.253000,269.0,10804.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:52.493000,270.0,10862.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:52.502000,270.03749973333333,10864.1374848,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:52.733000,271.0,10919.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:52.802000,271.57499946666667,10933.949986133333,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:52.973000,273.0,10971.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:53.102000,273.6417909307195,10962.656717900647,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:53.174000,274.0,10958.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:53.401000,274.9458336,11060.1500288,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:53.414000,275.0,11066.0,7,100.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:53.654000,259.0,10342.0,7,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:53.701000,254.28032956510003,10169.732029126151,7,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:53.893000,235.0,9466.0,7,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:54.001000,228.25,9524.05,7,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:54.133000,220.0,9595.0,7,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:54.301000,204.6,10035.3,7,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:54.373000,198.0,10224.0,7,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:54.573000,184.0,10617.0,5,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:54.601000,182.13333333333333,10656.9,5,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:54.813000,168.0,10959.0,4,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:54.901000,161.76666666666668,10884.566666666668,4,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:55.053000,151.0,10756.0,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:55.201000,144.21666666666667,10336.05,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:55.293000,140.0,10075.0,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:55.501000,132.16735772440452,9303.919882646935,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:55.532000,131.0,9189.0,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:55.801000,119.47142034285714,8456.935191771428,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:55.812000,119.0,8427.0,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:56.052000,110.0,7850.0,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:56.101000,109.2686545493449,7799.537163904799,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:56.253000,107.0,7643.0,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:56.401000,105.76666666666667,7529.533333333334,3,0.0,True,1,10,2019,Australian Grand Prix
0 days 00:00:56.493000,105.0,7459.0,3,0.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:56.701000,100.66666666666667,7264.866666666667,3,2.6,False,1,10,2019,Australian Grand Prix
0 days 00:00:56.733000,100.0,7235.0,3,3.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:56.973000,98.0,7232.0,3,12.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:57.002000,98.12083306666666,7203.2417301333335,3,15.141659733333334,False,1,10,2019,Australian Grand Prix
0 days 00:00:57.213000,99.0,6994.0,3,38.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:57.302000,101.2249984,7365.203899733333,3,41.70833066666667,False,1,10,2019,Australian Grand Prix
0 days 00:00:57.453000,105.0,7995.0,3,48.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:57.602000,108.10416533333333,8294.8623712,3,55.4499968,False,1,10,2019,Australian Grand Prix
0 days 00:00:57.693000,110.0,8478.0,3,60.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:57.902000,116.09583146666667,9165.958122666667,3,81.77082666666666,False,1,10,2019,Australian Grand Prix
0 days 00:00:57.933000,117.0,9268.0,3,85.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:58.173000,132.0,10114.0,3,88.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:58.202000,133.0874976,10174.295700266666,3,88.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:58.413000,141.0,10613.0,3,88.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:58.502000,145.4499968,10923.758109866667,3,87.62916693333334,False,1,10,2019,Australian Grand Prix
0 days 00:00:58.653000,153.0,11451.0,3,87.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:58.802000,158.18905414974859,11902.447711028128,3,87.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:58.854000,160.0,12060.0,3,87.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:59.094000,166.0,10924.0,3,89.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:59.102000,166.23430956068697,10929.757320634022,3,89.3682007382224,False,1,10,2019,Australian Grand Prix
0 days 00:00:59.333000,173.0,11096.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:59.402000,176.16249706666667,11254.6998528,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:59.573000,184.0,11648.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:59.702000,188.60714057142857,11662.742849828572,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:00:59.853000,194.0,11680.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:00.002000,197.10416533333333,11017.571117866666,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:00.093000,199.0,10613.0,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:00.302000,204.2249984,10839.416597333333,4,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:00.333000,205.0,10873.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:00.534000,211.0,11045.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:00.601000,212.6750016,11178.441794133334,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:00.774000,217.0,11523.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:00.901000,221.08214491428572,11619.610762971428,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:01.054000,226.0,11736.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:01.201000,227.22500053333334,11736.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:01.294000,228.0,11736.0,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:01.501000,229.73221764492916,10490.53551329593,5,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:01.533000,230.0,10298.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:01.772000,237.0,10298.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:01.801000,237.84583893333334,10399.379837866667,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:02.012000,244.0,11137.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:02.101000,247.5422928153223,11297.288749893334,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:02.213000,252.0,11499.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:02.401000,256.7,11632.95,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:02.453000,258.0,11670.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:02.693000,260.0,11837.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:02.701000,260.1,11844.9,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:02.933000,263.0,12074.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:03.001000,264.7,12033.766666666666,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:03.173000,269.0,11932.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:03.301000,270.8285714285714,11516.0,6,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:03.453000,273.0,11022.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:03.502000,273.4100416348452,11011.543938311448,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:03.692000,275.0,10971.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:03.802000,276.09452759129704,11089.756243655727,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:03.893000,277.0,11188.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:04.102000,278.74166613333335,11214.995825066666,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:04.133000,279.0,11219.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:04.373000,282.0,11432.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:04.402000,282.24166613333335,11430.5500032,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:04.613000,284.0,11420.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:04.702000,284.44278589223035,11463.835803330803,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:04.814000,285.0,11519.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:05.002000,286.5732213360412,11565.410029413213,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:05.053000,287.0,11578.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:05.293000,287.0,11642.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:05.302000,287.03749973333333,11639.487517866666,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:05.533000,288.0,11575.0,7,100.0,False,1,10,2019,Australian Grand Prix
0 days 00:01:05.602000,288.57499946666667,11616.112461866667,7,100.0,False,1,10,2019,Australian Grand Prix
